unique_id,ds,yhat,level
SUBSEG__SSI0378199,45,2906941.75,Subsegment
SUBSEG__SSI0378199,46,2499670.25,Subsegment
SUBSEG__SSI0378199,47,2307400.75,Subsegment
SUBSEG__SSI0378199,48,2300575.25,Subsegment
SUBSEG__SSI0378210,43,84431944.0,Subsegment
SUBSEG__SSI0378210,44,87044720.0,Subsegment
SUBSEG__SSI0378210,45,112841664.0,Subsegment
SUBSEG__SSI0378210,46,84935144.0,Subsegment
SUBSEG__SSI0378210,47,109343072.0,Subsegment
SUBSEG__SSI0378210,48,115552608.0,Subsegment
SUBSEG__SSI0378215,43,7642248.0,Subsegment
SUBSEG__SSI0378215,44,8822765.0,Subsegment
SUBSEG__SSI0378215,45,9180542.0,Subsegment
SUBSEG__SSI0378215,46,10851437.0,Subsegment
SUBSEG__SSI0378215,47,11222557.0,Subsegment
SUBSEG__SSI0378215,48,10879172.0,Subsegment
SUBSEG__SSI0378218,43,34646764.0,Subsegment
SUBSEG__SSI0378218,44,32189260.0,Subsegment
SUBSEG__SSI0378218,45,31420966.0,Subsegment
SUBSEG__SSI0378218,46,34649796.0,Subsegment
SUBSEG__SSI0378218,47,36005680.0,Subsegment
SUBSEG__SSI0378218,48,35450136.0,Subsegment
SUBSEG__SSI0378220,43,5824875.5,Subsegment
SUBSEG__SSI0378220,44,4815507.5,Subsegment
SUBSEG__SSI0378220,45,7056005.5,Subsegment
SUBSEG__SSI0378220,46,7393295.0,Subsegment
SUBSEG__SSI0378220,47,6444679.0,Subsegment
SUBSEG__SSI0378220,48,6554908.5,Subsegment
SUBSEG__SSI0378230,43,29123756.0,Subsegment
SUBSEG__SSI0378230,44,28808046.0,Subsegment
SUBSEG__SSI0378230,45,29423908.0,Subsegment
SUBSEG__SSI0378230,46,29619600.0,Subsegment
SUBSEG__SSI0378230,47,29314014.0,Subsegment
SUBSEG__SSI0378230,48,29362390.0,Subsegment
SUBSEG__SSI0378240,43,175952400.0,Subsegment
SUBSEG__SSI0378240,44,198524096.0,Subsegment
SUBSEG__SSI0378240,45,202181456.0,Subsegment
SUBSEG__SSI0378240,46,197450016.0,Subsegment
SUBSEG__SSI0378240,47,202181456.0,Subsegment
SUBSEG__SSI0378240,48,202181456.0,Subsegment
SUBSEG__SSI0378250,43,94313584.0,Subsegment
SUBSEG__SSI0378250,44,94705376.0,Subsegment
SUBSEG__SSI0378250,45,97041840.0,Subsegment
SUBSEG__SSI0378250,46,96855304.0,Subsegment
SUBSEG__SSI0378250,47,95449272.0,Subsegment
SUBSEG__SSI0378250,48,95599432.0,Subsegment
SUBSEG__SSI0378260,43,39950892.0,Subsegment
SUBSEG__SSI0378260,44,41957984.0,Subsegment
SUBSEG__SSI0378260,45,42504648.0,Subsegment
SUBSEG__SSI0378260,46,41957984.0,Subsegment
SUBSEG__SSI0378260,47,42585704.0,Subsegment
SUBSEG__SSI0378260,48,42585704.0,Subsegment
SUBSEG__SSI0378270,43,170768096.0,Subsegment
SUBSEG__SSI0378270,44,179220864.0,Subsegment
SUBSEG__SSI0378270,45,198050096.0,Subsegment
SUBSEG__SSI0378270,46,189974080.0,Subsegment
SUBSEG__SSI0378270,47,195979024.0,Subsegment
SUBSEG__SSI0378270,48,190905936.0,Subsegment
SUBSEG__SSI0378280,43,210398800.0,Subsegment
SUBSEG__SSI0378280,44,216593712.0,Subsegment
SUBSEG__SSI0378280,45,215056640.0,Subsegment
SUBSEG__SSI0378280,46,216593712.0,Subsegment
SUBSEG__SSI0378280,47,216593712.0,Subsegment
SUBSEG__SSI0378280,48,216593712.0,Subsegment
SUBSEG__SSI0378285,43,160346560.0,Subsegment
SUBSEG__SSI0378285,44,169549088.0,Subsegment
SUBSEG__SSI0378285,45,164757104.0,Subsegment
SUBSEG__SSI0378285,46,169843008.0,Subsegment
SUBSEG__SSI0378285,47,169843008.0,Subsegment
SUBSEG__SSI0378285,48,169843008.0,Subsegment
SUBSEG__SSI0378287,43,74822256.0,Subsegment
SUBSEG__SSI0378287,44,98668912.0,Subsegment
SUBSEG__SSI0378287,45,115100224.0,Subsegment
SUBSEG__SSI0378287,46,85902024.0,Subsegment
SUBSEG__SSI0378287,47,98091664.0,Subsegment
SUBSEG__SSI0378287,48,107914936.0,Subsegment
SUBSEG__SSI0378289,43,732052.0,Subsegment
SUBSEG__SSI0378289,44,592362.875,Subsegment
SUBSEG__SSI0378289,45,570700.375,Subsegment
SUBSEG__SSI0378289,46,518001.1875,Subsegment
SUBSEG__SSI0378289,47,521275.46875,Subsegment
SUBSEG__SSI0378289,48,683645.5625,Subsegment
SUBSEG__SSI0378290,43,12904730.0,Subsegment
SUBSEG__SSI0378290,44,16102039.0,Subsegment
SUBSEG__SSI0378290,45,15089857.0,Subsegment
SUBSEG__SSI0378290,46,16136113.0,Subsegment
SUBSEG__SSI0378290,47,16890286.0,Subsegment
SUBSEG__SSI0378290,48,16890286.0,Subsegment
SUBSEG__SSI0378299,43,362173.78125,Subsegment
SUBSEG__SSI0378299,44,552669.4375,Subsegment
SUBSEG__SSI0378299,45,-1454032.375,Subsegment
SUBSEG__SSI0378299,46,239455.40625,Subsegment
SUBSEG__SSI0378299,47,-309044.34375,Subsegment
SUBSEG__SSI0378299,48,-691557.6875,Subsegment
SUBSEG__SSI03784,43,50698440.0,Subsegment
SUBSEG__SSI03784,44,63926352.0,Subsegment
SUBSEG__SSI03784,45,71706312.0,Subsegment
SUBSEG__SSI03784,46,54056656.0,Subsegment
SUBSEG__SSI03784,47,61576192.0,Subsegment
SUBSEG__SSI03784,48,72793040.0,Subsegment
SUBSEG__SSI03799,43,4795358.5,Subsegment
SUBSEG__SSI03799,44,7197317.0,Subsegment
SUBSEG__SSI03799,45,7287789.0,Subsegment
SUBSEG__SSI03799,46,4643521.5,Subsegment
SUBSEG__SSI03799,47,5902380.0,Subsegment
SUBSEG__SSI03799,48,8035725.0,Subsegment
SUBSEG__SSI04781,43,23827156.0,Subsegment
SUBSEG__SSI04781,44,23492240.0,Subsegment
SUBSEG__SSI04781,45,22769268.0,Subsegment
SUBSEG__SSI04781,46,23084714.0,Subsegment
SUBSEG__SSI04781,47,23174070.0,Subsegment
SUBSEG__SSI04781,48,24140726.0,Subsegment
SUBSEG__SSI0478110,43,317000160.0,Subsegment
SUBSEG__SSI0478110,44,322627360.0,Subsegment
SUBSEG__SSI0478110,45,325588384.0,Subsegment
SUBSEG__SSI0478110,46,315468736.0,Subsegment
SUBSEG__SSI0478110,47,312121664.0,Subsegment
SUBSEG__SSI0478110,48,310590752.0,Subsegment
SUBSEG__SSI0478120,43,1611297.75,Subsegment
SUBSEG__SSI0478120,44,1607041.125,Subsegment
SUBSEG__SSI0478120,45,1601707.5,Subsegment
SUBSEG__SSI0478120,46,1593583.375,Subsegment
SUBSEG__SSI0478120,47,1518631.125,Subsegment
SUBSEG__SSI0478120,48,1515607.5,Subsegment
SUBSEG__SSI0478130,43,169447328.0,Subsegment
SUBSEG__SSI0478130,44,168693568.0,Subsegment
SUBSEG__SSI0478130,45,168273600.0,Subsegment
SUBSEG__SSI0478130,46,168724464.0,Subsegment
SUBSEG__SSI0478130,47,168993968.0,Subsegment
SUBSEG__SSI0478130,48,168993968.0,Subsegment
SUBSEG__SSI0478140,43,180868272.0,Subsegment
SUBSEG__SSI0478140,44,180188768.0,Subsegment
SUBSEG__SSI0478140,45,180135232.0,Subsegment
SUBSEG__SSI0478140,46,180135232.0,Subsegment
SUBSEG__SSI0478140,47,185731808.0,Subsegment
SUBSEG__SSI0478140,48,177511520.0,Subsegment
SUBSEG__SSI0478150,43,389429984.0,Subsegment
SUBSEG__SSI0478150,44,394947328.0,Subsegment
SUBSEG__SSI0478150,45,393286816.0,Subsegment
SUBSEG__SSI0478150,46,396183840.0,Subsegment
SUBSEG__SSI0478150,47,396101440.0,Subsegment
SUBSEG__SSI0478150,48,395826848.0,Subsegment
SUBSEG__SSI0478199,43,-99375.1875,Subsegment
SUBSEG__SSI0478199,44,-99375.1875,Subsegment
SUBSEG__SSI0478199,45,-156560.34375,Subsegment
SUBSEG__SSI0478199,46,-99375.1875,Subsegment
SUBSEG__SSI0478199,47,-99375.1875,Subsegment
SUBSEG__SSI0478199,48,-99375.1875,Subsegment
SUBSEG__SSI04783,43,0.0,Subsegment
SUBSEG__SSI04783,44,0.0,Subsegment
SUBSEG__SSI04783,45,0.0,Subsegment
SUBSEG__SSI04783,46,0.0,Subsegment
SUBSEG__SSI04783,47,0.0,Subsegment
SUBSEG__SSI04783,48,0.0,Subsegment
SUBSEG__SSI0478310,43,271015776.0,Subsegment
SUBSEG__SSI0478310,44,261335712.0,Subsegment
SUBSEG__SSI0478310,45,261335712.0,Subsegment
SUBSEG__SSI0478310,46,261335712.0,Subsegment
SUBSEG__SSI0478310,47,261335712.0,Subsegment
SUBSEG__SSI0478310,48,261335712.0,Subsegment
SUBSEG__SSI0478410,43,8216052.0,Subsegment
SUBSEG__SSI0478410,44,7944257.5,Subsegment
SUBSEG__SSI0478410,45,9264379.0,Subsegment
SUBSEG__SSI0478410,46,9059128.0,Subsegment
SUBSEG__SSI0478410,47,7922858.5,Subsegment
SUBSEG__SSI0478410,48,9239908.0,Subsegment
SUBSEG__SSI0478420,43,7379458.0,Subsegment
SUBSEG__SSI0478420,44,7417344.5,Subsegment
SUBSEG__SSI0478420,45,7983247.5,Subsegment
SUBSEG__SSI0478420,46,7983247.5,Subsegment
SUBSEG__SSI0478420,47,7983247.5,Subsegment
SUBSEG__SSI0478420,48,7983247.5,Subsegment
SUBSEG__SSI0478499,43,-19.306926727294922,Subsegment
SUBSEG__SSI0478499,44,-19.306926727294922,Subsegment
SUBSEG__SSI0478499,45,-19.306926727294922,Subsegment
SUBSEG__SSI0478499,46,-19.306926727294922,Subsegment
SUBSEG__SSI0478499,47,-19.306926727294922,Subsegment
SUBSEG__SSI0478499,48,-19.306926727294922,Subsegment
SUBSEG__SSI04799,43,3403580.5,Subsegment
SUBSEG__SSI04799,44,3494529.75,Subsegment
SUBSEG__SSI04799,45,4454182.5,Subsegment
SUBSEG__SSI04799,46,3491531.25,Subsegment
SUBSEG__SSI04799,47,3528421.5,Subsegment
SUBSEG__SSI04799,48,4736271.0,Subsegment
SUBSEG__SSI0708110,43,6894739.0,Subsegment
SUBSEG__SSI0708110,44,7116450.0,Subsegment
SUBSEG__SSI0708110,45,9838768.0,Subsegment
SUBSEG__SSI0708110,46,6513395.5,Subsegment
SUBSEG__SSI0708110,47,6961161.0,Subsegment
SUBSEG__SSI0708110,48,8744094.0,Subsegment
SUBSEG__SSI0708120,43,9746420.0,Subsegment
SUBSEG__SSI0708120,44,18170590.0,Subsegment
SUBSEG__SSI0708120,45,22945602.0,Subsegment
SUBSEG__SSI0708120,46,11649864.0,Subsegment
SUBSEG__SSI0708120,47,21437242.0,Subsegment
SUBSEG__SSI0708120,48,21197946.0,Subsegment
SUBSEG__SSI0708140,43,12489656.0,Subsegment
SUBSEG__SSI0708140,44,13992469.0,Subsegment
SUBSEG__SSI0708140,45,15514582.0,Subsegment
SUBSEG__SSI0708140,46,12469757.0,Subsegment
SUBSEG__SSI0708140,47,14031063.0,Subsegment
SUBSEG__SSI0708140,48,16021215.0,Subsegment
SUBSEG__SSI0708150,43,67909.3203125,Subsegment
SUBSEG__SSI0708150,44,67909.3203125,Subsegment
SUBSEG__SSI0708150,45,67909.3203125,Subsegment
SUBSEG__SSI0708150,46,67909.3203125,Subsegment
SUBSEG__SSI0708150,47,67909.3203125,Subsegment
SUBSEG__SSI0708150,48,67909.3203125,Subsegment
SUBSEG__SSI0708160,43,1801391.125,Subsegment
SUBSEG__SSI0708160,44,2355565.75,Subsegment
SUBSEG__SSI0708160,45,2432075.25,Subsegment
SUBSEG__SSI0708160,46,2215069.75,Subsegment
SUBSEG__SSI0708160,47,2423920.25,Subsegment
SUBSEG__SSI0708160,48,2414505.0,Subsegment
SUBSEG__SSI0708170,43,234654.859375,Subsegment
SUBSEG__SSI0708170,44,352690.5,Subsegment
SUBSEG__SSI0708170,45,771032.8125,Subsegment
SUBSEG__SSI0708170,46,351221.53125,Subsegment
SUBSEG__SSI0708170,47,352690.5,Subsegment
SUBSEG__SSI0708170,48,771032.8125,Subsegment
SUBSEG__SSI0708199,43,21379.8203125,Subsegment
SUBSEG__SSI0708199,44,21379.8203125,Subsegment
SUBSEG__SSI0708199,45,311172.9375,Subsegment
SUBSEG__SSI0708199,46,159823.625,Subsegment
SUBSEG__SSI0708199,47,163050.203125,Subsegment
SUBSEG__SSI0708199,48,240018.421875,Subsegment
SUBSEG__SSI0708210,43,17050178.0,Subsegment
SUBSEG__SSI0708210,44,19453180.0,Subsegment
SUBSEG__SSI0708210,45,32949200.0,Subsegment
SUBSEG__SSI0708210,46,18244050.0,Subsegment
SUBSEG__SSI0708210,47,27693436.0,Subsegment
SUBSEG__SSI0708210,48,29797376.0,Subsegment
SUBSEG__SSI0708220,43,17218814.0,Subsegment
SUBSEG__SSI0708220,44,17875168.0,Subsegment
SUBSEG__SSI0708220,45,27697170.0,Subsegment
SUBSEG__SSI0708220,46,18865362.0,Subsegment
SUBSEG__SSI0708220,47,17734216.0,Subsegment
SUBSEG__SSI0708220,48,26508786.0,Subsegment
SUBSEG__SSI0708230,43,4005347.25,Subsegment
SUBSEG__SSI0708230,44,3232369.25,Subsegment
SUBSEG__SSI0708230,45,5253884.5,Subsegment
SUBSEG__SSI0708230,46,4116109.5,Subsegment
SUBSEG__SSI0708230,47,4123845.25,Subsegment
SUBSEG__SSI0708230,48,5253884.5,Subsegment
SUBSEG__SSI0708310,43,8036382.5,Subsegment
SUBSEG__SSI0708310,44,8011576.0,Subsegment
SUBSEG__SSI0708310,45,8230807.0,Subsegment
SUBSEG__SSI0708310,46,8230807.0,Subsegment
SUBSEG__SSI0708310,47,8230807.0,Subsegment
SUBSEG__SSI0708310,48,8230807.0,Subsegment
SUBSEG__SSI07099,43,703.4243774414062,Subsegment
SUBSEG__SSI07099,44,703.4243774414062,Subsegment
SUBSEG__SSI07099,45,703.4243774414062,Subsegment
SUBSEG__SSI07099,46,703.4243774414062,Subsegment
SUBSEG__SSI07099,47,703.4243774414062,Subsegment
SUBSEG__SSI07099,48,703.4243774414062,Subsegment
SEG__SSI027__SSI02710,43,1085245.0589253223,Segment
SEG__SSI027__SSI02710,44,1085245.0589253223,Segment
SEG__SSI027__SSI02710,45,1085245.0589253223,Segment
SEG__SSI027__SSI02710,46,1085245.0589253223,Segment
SEG__SSI027__SSI02710,47,1085245.0589253223,Segment
SEG__SSI027__SSI02710,48,1085245.0589253223,Segment
SEG__SSI027__SSI02780,43,350374346.52555186,Segment
SEG__SSI027__SSI02780,44,350374346.52555186,Segment
SEG__SSI027__SSI02780,45,342280279.2901054,Segment
SEG__SSI027__SSI02780,46,350374346.52555186,Segment
SEG__SSI027__SSI02780,47,350374346.52555186,Segment
SEG__SSI027__SSI02780,48,350374346.52555186,Segment
SEG__SSI027__SSI02782,43,339099496.83043313,Segment
SEG__SSI027__SSI02782,44,353184520.4477835,Segment
SEG__SSI027__SSI02782,45,415287135.6925858,Segment
SEG__SSI027__SSI02782,46,357792691.9489695,Segment
SEG__SSI027__SSI02782,47,371117432.54385537,Segment
SEG__SSI027__SSI02782,48,415287135.6925858,Segment
SEG__SSI027__SSI02784,43,446880104.3818438,Segment
SEG__SSI027__SSI02784,44,500894022.9457412,Segment
SEG__SSI027__SSI02784,45,510774646.4431728,Segment
SEG__SSI027__SSI02784,46,500853837.32105625,Segment
SEG__SSI027__SSI02784,47,510774646.4431728,Segment
SEG__SSI027__SSI02784,48,510774646.4431728,Segment
SEG__SSI027__SSI02786,43,63213718.74725214,Segment
SEG__SSI027__SSI02786,44,67502514.58184488,Segment
SEG__SSI027__SSI02786,45,95722441.59850207,Segment
SEG__SSI027__SSI02786,46,70435114.63329652,Segment
SEG__SSI027__SSI02786,47,71190777.83489129,Segment
SEG__SSI027__SSI02786,48,95722441.59850207,Segment
SEG__SSI027__SSI02792,43,-2.8229216497254424,Segment
SEG__SSI027__SSI02792,44,-2.8229216497254424,Segment
SEG__SSI027__SSI02792,45,-2.8229216497254424,Segment
SEG__SSI027__SSI02792,46,-2.8229216497254424,Segment
SEG__SSI027__SSI02792,47,-2.8229216497254424,Segment
SEG__SSI027__SSI02792,48,-2.8229216497254424,Segment
SEG__SSI027__SSI02793,43,15542.93765004453,Segment
SEG__SSI027__SSI02793,44,15542.93765004453,Segment
SEG__SSI027__SSI02793,45,15542.93765004453,Segment
SEG__SSI027__SSI02793,46,15542.93765004453,Segment
SEG__SSI027__SSI02793,47,15542.93765004453,Segment
SEG__SSI027__SSI02793,48,15542.93765004453,Segment
SEG__SSI027__SSI02799,43,3123.2727272727275,Segment
SEG__SSI027__SSI02799,44,3123.2727272727275,Segment
SEG__SSI027__SSI02799,45,3123.2727272727275,Segment
SEG__SSI027__SSI02799,46,3123.2727272727275,Segment
SEG__SSI027__SSI02799,47,3123.2727272727275,Segment
SEG__SSI027__SSI02799,48,3123.2727272727275,Segment
SEG__SSI037__SSI03781,43,352333860.859146,Segment
SEG__SSI037__SSI03781,44,352333860.859146,Segment
SEG__SSI037__SSI03781,45,352333860.859146,Segment
SEG__SSI037__SSI03781,46,352333860.859146,Segment
SEG__SSI037__SSI03781,47,352333860.859146,Segment
SEG__SSI037__SSI03781,48,352333860.859146,Segment
SEG__SSI037__SSI03782,43,1060286182.8665282,Segment
SEG__SSI037__SSI03782,44,1164311355.0568676,Segment
SEG__SSI037__SSI03782,45,1164311355.0568676,Segment
SEG__SSI037__SSI03782,46,1164311355.0568676,Segment
SEG__SSI037__SSI03782,47,1164311355.0568676,Segment
SEG__SSI037__SSI03782,48,1164311355.0568676,Segment
SEG__SSI037__SSI03784,43,55335758.48799802,Segment
SEG__SSI037__SSI03784,44,68470085.55955052,Segment
SEG__SSI037__SSI03784,45,68470085.55955052,Segment
SEG__SSI037__SSI03784,46,63349245.38295801,Segment
SEG__SSI037__SSI03784,47,63349245.38295801,Segment
SEG__SSI037__SSI03784,48,68470085.55955052,Segment
SEG__SSI037__SSI03799,43,4149689.21269614,Segment
SEG__SSI037__SSI03799,44,6834955.294420281,Segment
SEG__SSI037__SSI03799,45,7130009.149150423,Segment
SEG__SSI037__SSI03799,46,5611905.614100173,Segment
SEG__SSI037__SSI03799,47,6844677.471968464,Segment
SEG__SSI037__SSI03799,48,7130009.149150423,Segment
SEG__SSI047__SSI04781,43,1032508470.1202197,Segment
SEG__SSI047__SSI04781,44,1047211124.8325582,Segment
SEG__SSI047__SSI04781,45,1047211124.8325582,Segment
SEG__SSI047__SSI04781,46,1059748419.0523579,Segment
SEG__SSI047__SSI04781,47,1054215308.4646491,Segment
SEG__SSI047__SSI04781,48,1047670123.7318037,Segment
SEG__SSI047__SSI04783,43,249218119.91871765,Segment
SEG__SSI047__SSI04783,44,249218119.91871765,Segment
SEG__SSI047__SSI04783,45,249218119.91871765,Segment
SEG__SSI047__SSI04783,46,249218119.91871765,Segment
SEG__SSI047__SSI04783,47,249218119.91871765,Segment
SEG__SSI047__SSI04783,48,249218119.91871765,Segment
SEG__SSI047__SSI04784,43,15762798.070051754,Segment
SEG__SSI047__SSI04784,44,15762798.070051754,Segment
SEG__SSI047__SSI04784,45,15762798.070051754,Segment
SEG__SSI047__SSI04784,46,15762798.070051754,Segment
SEG__SSI047__SSI04784,47,15762798.070051754,Segment
SEG__SSI047__SSI04784,48,15762798.070051754,Segment
SEG__SSI047__SSI04799,43,4133208.2306267875,Segment
SEG__SSI047__SSI04799,44,4133208.2306267875,Segment
SEG__SSI047__SSI04799,45,4345229.1131399935,Segment
SEG__SSI047__SSI04799,46,4345229.1131399935,Segment
SEG__SSI047__SSI04799,47,4345229.1131399935,Segment
SEG__SSI047__SSI04799,48,4345229.1131399935,Segment
SEG__SSI070__SSI07081,43,30480796.942855153,Segment
SEG__SSI070__SSI07081,44,43830736.855829746,Segment
SEG__SSI070__SSI07081,45,56344012.71540483,Segment
SEG__SSI070__SSI07081,46,32651771.502231847,Segment
SEG__SSI070__SSI07081,47,56645182.885668114,Segment
SEG__SSI070__SSI07081,48,56344012.71540483,Segment
SEG__SSI070__SSI07082,43,37621267.512168616,Segment
SEG__SSI070__SSI07082,44,37621267.512168616,Segment
SEG__SSI070__SSI07082,45,54732922.75313909,Segment
SEG__SSI070__SSI07082,46,44670110.40477848,Segment
SEG__SSI070__SSI07082,47,44670110.40477848,Segment
SEG__SSI070__SSI07082,48,54732922.75313909,Segment
SEG__SSI070__SSI07083,43,8074215.433461993,Segment
SEG__SSI070__SSI07083,44,8074215.433461993,Segment
SEG__SSI070__SSI07083,45,8074215.433461993,Segment
SEG__SSI070__SSI07083,46,8074215.433461993,Segment
SEG__SSI070__SSI07083,47,8074215.433461993,Segment
SEG__SSI070__SSI07083,48,8074215.433461993,Segment
SEG__SSI070__SSI07099,43,-6098.379750395664,Segment
SEG__SSI070__SSI07099,44,-6098.379750395664,Segment
SEG__SSI070__SSI07099,45,-6098.379750395664,Segment
SEG__SSI070__SSI07099,46,-6098.379750395664,Segment
SEG__SSI070__SSI07099,47,-6098.379750395664,Segment
SEG__SSI070__SSI07099,48,-6098.379750395664,Segment
BU__SSI027,43,1112525245.585011,BU
BU__SSI027,44,1251821593.167724,BU
BU__SSI027,45,1324105984.6248114,BU
BU__SSI027,46,1239884189.9894266,BU
BU__SSI027,47,1324105984.6248114,BU
BU__SSI027,48,1324105984.6248114,BU
BU__SSI037,43,1428052046.2516577,BU
BU__SSI037,44,1638890820.5434592,BU
BU__SSI037,45,1638890820.5434592,BU
BU__SSI037,46,1638890820.5434592,BU
BU__SSI037,47,1638890820.5434592,BU
BU__SSI037,48,1638890820.5434592,BU
BU__SSI047,43,1365671458.0824795,BU
BU__SSI047,44,1358842090.978535,BU
BU__SSI047,45,1312063318.3120093,BU
BU__SSI047,46,1365671458.0824795,BU
BU__SSI047,47,1365671458.0824795,BU
BU__SSI047,48,1365671458.0824795,BU
BU__SSI070,43,80770413.25541316,BU
BU__SSI070,44,73562811.63279444,BU
BU__SSI070,45,143342370.1495186,BU
BU__SSI070,46,99402212.15827005,BU
BU__SSI070,47,78076955.54317473,BU
BU__SSI070,48,143342370.1495186,BU
